3 17 -5.186405
3 18 -8.359860
3 19 -6.750825
3 20 -7.489675
3 21 -8.022645
3 22 -6.680640
3 23 -6.680640
3 24 -7.130805
3 25 -7.489675
3 26 -7.513180
3 27 -7.513180
3 28 -7.489675
3 29 -8.022645
3 30 -6.680640
3 31 -6.784885
3 32 -7.688915
3 33 -4.953435
3 34 -7.513180
3 35 -8.359860
3 36 -8.022645
3 37 -6.528410
3 38 -6.784885
3 39 -7.513180
3 40 -11.879235
3 41 -6.528410
3 42 -7.489675
3 43 -7.489675
3 44 -7.489675
3 45 -8.705780
3 46 -9.088155
3 47 -7.130805
3 48 -7.489675
3 49 -7.130805
3 50 -7.130805
3 51 -6.784885
3 52 -7.489675
3 53 -6.528410
3 54 -10.417210
3 55 -7.130805
3 56 -9.820035
3 57 -8.022645
3 58 -6.784885
3 59 -7.489675
3 60 -6.750825
3 61 -8.705780
3 62 -8.300014
3 63 -8.705780
3 64 -8.359860
3 65 -6.750825
3 66 -9.088155
3 67 -6.680640
3 68 -7.513180
3 69 -13.106440
3 70 -8.650180
3 71 -7.513180
3 72 -5.914700
3 73 -6.528410
3 74 -10.650180
3 75 -5.914700
3 76 -6.761380
3 77 -6.680640
3 78 -6.750825
3 79 -7.130805
4 4 -39.282982
4 5 -8.022645
4 6 -6.528410
4 7 -8.983911
4 8 -8.983911
4 9 -5.186405
4 10 -6.345060
4 11 -8.255615
4 12 -8.482275
4 13 -5.186405
4 14 -5.186405
4 15 -8.255615
4 16 -6.528410
4 17 -6.680640
4 18 -8.482275
4 19 -8.157365
4 20 -6.907300
4 21 -8.255615
4 22 -7.480425
4 23 -8.022645
4 24 -5.186405
4 25 -6.528410
4 26 -5.186405
4 27 -5.186405
4 28 -8.482275
4 29 -8.983911
4 30 -8.022645
4 31 -5.721885
4 32 -8.022645
4 33 -4.953435
4 34 -8.255615
4 35 -5.186405
4 36 -8.255615
4 37 -9.597620
4 38 -5.372480
4 39 -7.480425
4 40 -6.907300
4 41 -9.752360
4 42 -12.666830
4 43 -5.721885
4 44 -5.186405
4 45 -6.528410
4 46 -6.528410
4 47 -7.480425
4 48 -8.022645
4 49 -12.666830
4 50 -8.255615
4 51 -8.022645
4 52 -6.907300
4 53 -6.907300
4 54 -8.022645
4 55 -6.907300
4 56 -9.364650
4 57 -10.928310
4 58 -5.186405
4 59 -6.907300
4 60 -6.907300
4 61 -8.022645
4 62 -5.186405
4 63 -11.551485
4 64 -8.983911
4 65 -8.022645
4 66 -6.138420
4 67 -8.255615
4 68 -5.186405
4 69 -8.482275
4 70 -6.907300
4 71 -8.022645
4 72 -6.907300
4 73 -5.186405
4 74 -11.091855
4 75 -6.680640
4 76 -5.186405
4 77 -8.022645
4 78 -6.907300
4 79 -5.186405
5 5 -35.232597
5 6 -6.750825
5 7 -6.680640
5 8 -6.750825
5 9 -5.954855
5 10 -6.750825
5 11 -6.680640
5 12 -8.350180
5 13 -8.325800
5 14 -6.660620
5 15 -8.255615
5 16 -5.186405
5 17 -6.680640
5 18 -6.118400
5 19 -7.621885
5 20 -8.350180
5 21 -6.680640
5 22 -8.255615
5 23 -8.022645
5 24 -8.325800
5 25 -8.325800
5 26 -6.660620
5 27 -6.660620
5 28 -8.983910
5 29 -7.621885
5 30 -8.022645
5 31 -6.750825
5 32 -9.948660
5 33 -6.459860
5 34 -6.680640
5 35 -6.660620
5 36 -14.179893
5 37 -5.914700
5 38 -5.186405
5 39 -5.914700
5 40 -7.388915
5 41 -6.660620
5 42 -5.914700
5 43 -7.621885
5 44 -8.325800
5 45 -6.750825
5 46 -6.660620
5 47 -6.660620
5 48 -11.419389
5 49 -7.621885
5 50 -6.750825
5 51 -8.022645
5 52 -8.325800
5 53 -7.388915
5 54 -8.983910
5 55 -6.660620
5 56 -10.458124
5 57 -8.022645
5 58 -8.062799
5 59 -8.350180
5 60 -7.621885
5 61 -8.350180
5 62 -8.325800
5 63 -11.674230
5 64 -6.680640
5 65 -10.558885
5 66 -6.660620
5 67 -8.255615
5 68 -8.325800
5 69 -6.680640
5 70 -8.325800
5 71 -8.983910
5 72 -7.388915
5 73 -7.621885
5 74 -9.800014
5 75 -12.635495
5 76 -6.750825
5 77 -8.022645
5 78 -6.750825
5 79 -8.325800
6 6 -39.896694
6 7 -5.186405
6 8 -6.750825
6 9 -6.761380
6 10 -6.967475
6 11 -8.235596
6 12 -8.103385
6 13 -8.704690
6 14 -8.605021
6 15 -5.186405
6 16 -8.126890
6 17 -8.605021
6 18 -6.761380
6 19 -8.704690
6 20 -6.750825
6 21 -6.528410
6 22 -8.092285
6 23 -7.584670
6 24 -6.750825
6 25 -7.037660
6 26 -6.838750
6 27 -7.037660
6 28 -6.528410
6 29 -8.235596
6 30 -7.584670
6 31 -6.750825
6 32 -4.644185
6 33 -6.967475
6 34 -5.186405
6 35 -8.235596
6 36 -15.642680
6 37 -6.528410
6 38 -6.967475
6 39 -7.037660
6 40 -6.761380
6 41 -8.605021
6 42 -6.528410
6 43 -6.750825
6 44 -6.750825
6 45 -8.704690
6 46 -8.235596
6 47 -9.577600
6 48 -5.496745
6 49 -8.605021
6 50 -6.750825
6 51 -5.186405
6 52 -8.704690
6 53 -11.009265
6 54 -8.704690
6 55 -8.605021
6 56 -6.750825
6 57 -5.186405
6 58 -7.037660
6 59 -6.528410
6 60 -6.750825
6 61 -8.103385
6 62 -6.750825
6 63 -8.704690
6 64 -6.660620
6 65 -7.584670
6 66 -10.036685
6 67 -5.186405
6 68 -7.584670
6 69 -9.577600
6 70 -6.750825
6 71 -7.316880
6 72 -3.611430
6 73 -6.660620
6 74 -10.649090
6 75 -4.993590
6 76 -10.179996
6 77 -5.093260
6 78 -8.126890
6 79 -6.750825
7 7 -37.635208
7 8 -8.983910
7 9 -6.784885
7 10 -6.598050
7 11 -8.255615
7 12 -7.429070
7 13 -5.599140
7 14 -6.598050
7 15 -8.255615
7 16 -6.784885
7 17 -6.680640
7 18 -6.784885
7 19 -5.854095
7 20 -5.186405
7 21 -8.255615
7 22 -7.458555
7 23 -6.680640
7 24 -5.599140
7 25 -6.784885
7 26 -3.611430
7 27 -6.784885
7 28 -6.714485
7 29 -8.983910
7 30 -6.680640
7 31 -6.784885
7 32 -6.680640
7 33 -5.023075
7 34 -8.255615
7 35 -6.784885
7 36 -8.255615
7 37 -5.599140
7 38 -8.668350
7 39 -6.784885
7 40 -8.359860
7 41 -5.372480
7 42 -5.599140
7 43 -5.186405
7 44 -8.072266
7 45 -5.186405
7 46 -7.306325
7 47 -8.072266
7 48 -6.680640
7 49 -8.255615
7 50 -8.255615
7 51 -6.784885
7 52 -6.345060
7 53 -7.458555
7 54 -6.680640
7 55 -5.599140
7 56 -8.022645
7 57 -8.983910
7 58 -6.784885
7 59 -5.186405
7 60 -6.714485
7 61 -6.680640
7 62 -5.954855
7 63 -8.255615
7 64 -12.279779
7 65 -6.714485
7 66 -5.186405
7 67 -8.255615
7 68 -6.598050
7 69 -8.022645
7 70 -4.770085
7 71 -6.680640
7 72 -3.611430
7 73 -7.458555
7 74 -6.680640
7 75 -6.680640
7 76 -5.186405
7 77 -6.680640
7 78 -5.186405
7 79 -5.186405
8 8 -37.432388
8 9 -4.379880
8 10 -6.750825
8 11 -6.680640
8 12 -6.212965
8 13 -6.750825
8 14 -4.863015
8 15 -6.680640
8 16 -4.737875
8 17 -6.680640
8 18 -6.337230
8 19 -6.750825
8 20 -7.298496
8 21 -8.022645
8 22 -6.680640
8 23 -6.680640
8 24 -6.750825
8 25 -6.750825
8 26 -6.208605
8 27 -6.312850
8 28 -6.680640
8 29 -8.983911
8 30 -6.680640
8 31 -6.750825
8 32 -6.680640
8 33 -7.807085
8 34 -12.993490
8 35 -9.382060
8 36 -8.022645
8 37 -4.504145
8 38 -5.372480
8 39 -5.372480
8 40 -3.777485
8 41 -5.372480
8 42 -4.411215
8 43 -6.750825
8 44 -6.750825
8 45 -6.750825
8 46 -4.737875
8 47 -4.411215
8 48 -6.680640
8 49 -6.680640
8 50 -6.750825
8 51 -7.807085
8 52 -6.750825
8 53 -6.208605
8 54 -6.750825
8 55 -3.611430
8 56 -9.820035
8 57 -8.983911
8 58 -6.750825
8 59 -7.298496
8 60 -6.750825
8 61 -7.174231
8 62 -6.750825
8 63 -6.750825
8 64 -8.983911
8 65 -6.750825
8 66 -6.208605
8 67 -11.418515
8 68 -6.750825
8 69 -9.820035
8 70 -3.901750
8 71 -10.114715
8 72 -3.777485
8 73 -4.411215
8 74 -9.820035
8 75 -4.504145
8 76 -6.750825
8 77 -9.820035
8 78 -6.750825
8 79 -6.750825
9 9 -35.212467
9 10 -7.130805
9 11 -6.761380
9 12 -7.130805
9 13 -5.186405
9 14 -6.528410
9 15 -8.472810
9 16 -8.472810
9 17 -5.186405
9 18 -8.359859
9 19 -6.528410
9 20 -6.528410
9 21 -6.528410
9 22 -5.842665
9 23 -6.897835
9 24 -7.130805
9 25 -8.126890
9 26 -6.947455
9 27 -8.472810
9 28 -6.528410
9 29 -6.761380
9 30 -6.897835
9 31 -8.126890
9 32 -4.953435
9 33 -6.897835
9 34 -5.473240
9 35 -8.472810
9 36 -5.954855
9 37 -6.528410
9 38 -8.472810
9 39 -8.126890
9 40 -8.359859
9 41 -8.472810
9 42 -12.371075
9 43 -6.528410
9 44 -8.472810
9 45 -7.130805
9 46 -8.126890
9 47 -8.472810
9 48 -6.528410
9 49 -8.472810
9 50 -7.130805
9 51 -8.842235
9 52 -8.472810
9 53 -6.528410
9 54 -8.472810
9 55 -8.472810
9 56 -5.186405
9 57 -8.842235
9 58 -6.784885
9 59 -6.528410
9 60 -6.528410
9 61 -7.130805
9 62 -7.130805
9 63 -7.130805
9 64 -8.472810
9 65 -6.897835
9 66 -6.528410
9 67 -5.964320
9 68 -6.201535
9 69 -6.761380
9 70 -8.126890
9 71 -5.842665
9 72 -4.953435
9 73 -6.528410
9 74 -7.130805
9 75 -4.953435
9 76 -6.947455
9 77 -8.180756
9 78 -5.473240
9 79 -7.130805
10 10 -38.657082
10 11 -5.186405
10 12 -8.605020
10 13 -6.750825
10 14 -7.940055
10 15 -7.130805
10 16 -8.126890
10 17 -5.186405
10 18 -5.186405
10 19 -8.092830
10 20 -8.092830
10 21 -6.528410
10 22 -7.940055
10 23 -7.940055
10 24 -8.605020
10 25 -8.413725
10 26 -8.545935
10 27 -6.528410
10 28 -5.186405
10 29 -5.186405
10 30 -5.986190
10 31 -8.092830
10 32 -4.953435
10 33 -13.600130
10 34 -6.714485
10 35 -7.130805
10 36 -6.750825
10 37 -5.186405
10 38 -8.441690
10 39 -6.528410
10 40 -8.605020
10 41 -5.186405
10 42 -5.186405
10 43 -8.092830
10 44 -6.947455
10 45 -8.126890
10 46 -5.186405
10 47 -7.130805
10 48 -7.071720
10 49 -7.130805
10 50 -8.092830
10 51 -6.714485
10 52 -7.130805
10 53 -6.528410
10 54 -8.092830
10 55 -7.130805
10 56 -6.750825
10 57 -5.186405
10 58 -8.092830
10 59 -5.186405
10 60 -8.092830
10 61 -7.130805
10 62 -8.605020
10 63 -8.605020
10 64 -5.186405
10 65 -8.092830
10 66 -8.441690
10 67 -8.126890
10 68 -7.940055
10 69 -6.750825
10 70 -6.750825
10 71 -8.542450
10 72 -8.126890
10 73 -6.528410
10 74 -7.130805
10 75 -6.528410
10 76 -8.092830
10 77 -4.953435
10 78 -8.092830
10 79 -11.266285
11 11 -37.594299
11 12 -6.761380
11 13 -5.855616
11 14 -6.660620
11 15 -8.255615
11 16 -5.186405
11 17 -6.680640
11 18 -6.761380
11 19 -6.660620
11 20 -6.660620
11 21 -8.255615
11 22 -6.680640
11 23 -5.186405
11 24 -5.186405
11 25 -5.186405
11 26 -8.235595
11 27 -8.235595
11 28 -6.680640
11 29 -8.235595
11 30 -8.614485
11 31 -6.222645
11 32 -6.680640
11 33 -5.023075
11 34 -8.255615
11 35 -8.614485
11 36 -9.729830
11 37 -5.186405
11 38 -6.365080
11 39 -5.186405
11 40 -6.761380
11 41 -6.660620
11 42 -5.230805
11 43 -6.660620
11 44 -11.683695
11 45 -6.761380
11 46 -8.614485
11 47 -9.810570
11 48 -5.186405
11 49 -9.729830
11 50 -8.255615
11 51 -5.230805
11 52 -8.614485
11 53 -6.497290
11 54 -5.230805
11 55 -6.660620
11 56 -6.680640
11 57 -8.255615
11 58 -5.186405
11 59 -6.355615
11 60 -8.176510
11 61 -6.761380
11 62 -10.253880
11 63 -8.255615
11 64 -9.834075
11 65 -6.680640
11 66 -6.660620
11 67 -8.255615
11 68 -5.186405
11 69 -11.409050
11 70 -5.186405
11 71 -5.186405
11 72 -6.601535
11 73 -7.839295
11 74 -8.235595
11 75 -6.680640
11 76 -8.235595
11 77 -6.680640
11 78 -6.355615
11 79 -6.469325
12 12 -34.444889
12 13 -5.186405
12 14 -7.256705
12 15 -8.730920
12 16 -8.126890
12 17 -5.186405
12 18 -8.482275
12 19 -7.256705
12 20 -8.350181
12 21 -6.528410
12 22 -8.730920
12 23 -7.870415
12 24 -8.605021
12 25 -6.528410
12 26 -8.831680
12 27 -7.256705
12 28 -8.482275
12 29 -6.761380
12 30 -5.186405
12 31 -5.186405
12 32 -8.350181
12 33 -8.126890
12 34 -5.914700
12 35 -7.130805
12 36 -5.186405
12 37 -6.528410
12 38 -6.528410
12 39 -7.256705
12 40 -11.141259
12 41 -5.186405
12 42 -10.080755
12 43 -5.914700
12 44 -5.914700
12 45 -12.764765
12 46 -6.761380
12 47 -8.103385
12 48 -9.824395
12 49 -7.130805
12 50 -7.130805
12 51 -5.186405
12 52 -7.130805
12 53 -8.730920
12 54 -7.130805
12 55 -7.130805
12 56 -7.388915
12 57 -5.914700
12 58 -7.388915
12 59 -8.350181
12 60 -5.914700
12 61 -11.166400
12 62 -9.566285
12 63 -10.179995
12 64 -5.186405
12 65 -5.914700
12 66 -5.914700
12 67 -8.126890
12 68 -7.256705
12 69 -10.057250
12 70 -5.186405
12 71 -8.157365
12 72 -11.904375
12 73 -6.528410
12 74 -8.705780
12 75 -8.831680
12 76 -6.761380
12 77 -4.953435
12 78 -6.528410
12 79 -11.422760
13 13 -35.787655
13 14 -5.243755
13 15 -5.599140
13 16 -7.528740
13 17 -7.203930
13 18 -6.242665
13 19 -8.704690
13 20 -6.750825
13 21 -8.266715
13 22 -4.644185
13 23 -5.186405
13 24 -8.325800
13 25 -8.325800
13 26 -8.033745
13 27 -8.266715
13 28 -6.848215
13 29 -5.628955
13 30 -6.242665
13 31 -5.186405
13 32 -10.276625
13 33 -4.737875
13 34 -6.312850
13 35 -6.312850
13 36 -8.325800
13 37 -5.599140
13 38 -5.599140
13 39 -6.691740
13 40 -5.186405
13 41 -5.186405
13 42 -7.197620
13 43 -6.750825
13 44 -9.382060
13 45 -8.704690
13 46 -5.186405
13 47 -5.186405
13 48 -7.528740
13 49 -8.678145
13 50 -6.750825
13 51 -5.186405
13 52 -10.279665
13 53 -6.435265
13 54 -11.140170
13 55 -6.242665
13 56 -6.750825
13 57 -5.243755
13 58 -10.632010
13 59 -3.901750
13 60 -6.750825
13 61 -7.103170
13 62 -8.325800
13 63 -8.704690
13 64 -7.197620
13 65 -6.750825
13 66 -8.033745
13 67 -6.242665
13 68 -8.325800
13 69 -6.750825
13 70 -8.325800
13 71 -9.382060
13 72 -3.611430
13 73 -5.987825
13 74 -10.279665
13 75 -5.243755
13 76 -8.033745
13 77 -6.567475
13 78 -7.103170
13 79 -8.325800
14 14 -35.614861
14 15 -7.256705
14 16 -8.103385
14 17 -8.605020
14 18 -5.186405
14 19 -8.002625
14 20 -8.002625
14 21 -8.103385
14 22 -7.256705
14 23 -7.940055
14 24 -6.691740
14 25 -6.528410
14 26 -7.256705
14 27 -8.103385
14 28 -7.256705
14 29 -6.660620
14 30 -6.660620
14 31 -6.528410
14 32 -9.816450
14 33 -8.639625
14 34 -5.914700
14 35 -6.660620
14 36 -8.605020
14 37 -7.256705
14 38 -8.103385
14 39 -8.103385
14 40 -7.256705
14 41 -10.179995
14 42 -6.528410
14 43 -8.002625
14 44 -8.002625
14 45 -6.528410
14 46 -7.297620
14 47 -6.660620
14 48 -8.855186
14 49 -11.172595
14 50 -5.186405
14 51 -6.528410
14 52 -8.855186
14 53 -11.172595
14 54 -6.528410
14 55 -13.096974
14 56 -6.660620
14 57 -11.414930
14 58 -5.914700
14 59 -6.528410
14 60 -8.002625
14 61 -7.256705
14 62 -8.103385
14 63 -6.660620
14 64 -9.251485
14 65 -7.803500
14 66 -8.002625
14 67 -6.528410
14 68 -7.940055
14 69 -6.660620
14 70 -5.500230
14 71 -6.598050
14 72 -7.256705
14 73 -8.002625
14 74 -6.660620
14 75 -10.197190
14 76 -8.605020
14 77 -5.500230
14 78 -5.186405
14 79 -6.528410
15 15 -37.647068
15 16 -6.897835
15 17 -6.680640
15 18 -5.186405
15 19 -7.256705
15 20 -7.489675
15 21 -8.255615
15 22 -8.730920
15 23 -6.897835
15 24 -7.130805
15 25 -7.489675
15 26 -7.256705
15 27 -7.256705
15 28 -7.489675
15 29 -5.186405
15 30 -6.897835
15 31 -6.528410
15 32 -7.388915
15 33 -8.239840
15 34 -8.255615
15 35 -10.776080
15 36 -8.668349
15 37 -10.552575
15 38 -6.897835
15 39 -9.201104
15 40 -12.250295
15 41 -6.897835
15 42 -7.489675
15 43 -7.489675
15 44 -7.489675
15 45 -13.426245
15 46 -7.489675
15 47 -8.472810
15 48 -8.831680
15 49 -8.472810
15 50 -8.255615
15 51 -6.897835
15 52 -9.814815
15 53 -8.730920
15 54 -8.472810
15 55 -8.472810
15 56 -8.255615
15 57 -8.255615
15 58 -7.388915
15 59 -7.489675
15 60 -7.256705
15 61 -15.861725
15 62 -7.296860
15 63 -9.830590
15 64 -6.897835
15 65 -8.255615
15 66 -7.489675
15 67 -9.830590
15 68 -7.256705
15 69 -6.680640
15 70 -5.186405
15 71 -6.680640
15 72 -8.730920
15 73 -6.528410
15 74 -7.130805
15 75 -8.255615
15 76 -5.186405
15 77 -6.941145
15 78 -5.186405
15 79 -7.130805
16 16 -36.390053
16 17 -5.186405
16 18 -6.784885
16 19 -6.528410
16 20 -6.528410
16 21 -8.165955
16 22 -4.953435
16 23 -7.859100
16 24 -5.186405
16 25 -8.126890
16 26 -6.528410
16 27 -8.472810
16 28 -7.870415
16 29 -5.699140
16 30 -6.897835
16 31 -8.126890
16 32 -4.953435
16 33 -8.126890
16 34 -5.186405
16 35 -6.784885
16 36 -5.186405
16 37 -7.870415
16 38 -8.472810
16 39 -8.126890
16 40 -7.859100
16 41 -10.908290
16 42 -9.814815
16 43 -6.528410
16 44 -8.472810
16 45 -8.126890
16 46 -14.655300
16 47 -6.528410
16 48 -9.127219
16 49 -8.103385
16 50 -5.721885
16 51 -6.897835
16 52 -6.528410
16 53 -8.103385
16 54 -7.859100
16 55 -8.103385
16 56 -5.699140
16 57 -7.075205
16 58 -6.784885
16 59 -7.870415
16 60 -6.528410
16 61 -6.897835
16 62 -10.663130
16 63 -6.528410
16 64 -9.434075
16 65 -7.859100
16 66 -6.528410
16 67 -8.126890
16 68 -5.186405
16 69 -7.075205
16 70 -9.701865
16 71 -5.186405
16 72 -8.126890
16 73 -6.528410
16 74 -6.567475
16 75 -6.528410
16 76 -6.567475
16 77 -6.567475
16 78 -8.126890
16 79 -8.126890
17 17 -39.765358
17 18 -6.242665
17 19 -6.660620
17 20 -6.660620
17 21 -6.680640
17 22 -6.680640
17 23 -6.680640
17 24 -6.691740
17 25 -5.186405
17 26 -8.162470
17 27 -8.545935
17 28 -6.680640
17 29 -8.569440
17 30 -6.680640
17 31 -6.682275
17 32 -7.203930
17 33 -4.737875
17 34 -9.820035
17 35 -6.660620
17 36 -8.605021
17 37 -5.186405
17 38 -5.186405
17 39 -6.970960
17 40 -5.954855
17 41 -8.605021
17 42 -5.186405
17 43 -8.162470
17 44 -6.660620
17 45 -6.691740
17 46 -8.280755
17 47 -6.660620
17 48 -6.682275
17 49 -9.566285
17 50 -6.680640
17 51 -6.680640
17 52 -6.660620
17 53 -8.162470
17 54 -6.680640
17 55 -8.605021
17 56 -6.680640
17 57 -6.680640
17 58 -7.203930
17 59 -6.807415
17 60 -6.660620
17 61 -6.680640
17 62 -5.186405
17 63 -6.680640
17 64 -8.290220
17 65 -6.680640
17 66 -8.162470
17 67 -9.820035
17 68 -6.691740
17 69 -6.680640
17 70 -5.186405
17 71 -6.680640
17 72 -3.611430
17 73 -6.660620
17 74 -6.680640
17 75 -8.895340
17 76 -8.605021
17 77 -11.773900
17 78 -5.846149
17 79 -5.186405
18 18 -34.538036
18 19 -5.186405
18 20 -7.811445
18 21 -6.528410
18 22 -6.815245
18 23 -6.528410
18 24 -6.337230
18 25 -6.784885
18 26 -5.186405
18 27 -7.716880
18 28 -8.482275
18 29 -6.761380
18 30 -7.817640
18 31 -6.784885
18 32 -6.242665
18 33 -5.240270
18 34 -6.714485
18 35 -8.359859
18 36 -5.186405
18 37 -6.528410
18 38 -6.784885
18 39 -5.240270
18 40 -8.359859
18 41 -5.186405
18 42 -8.482275
18 43 -5.375965
18 44 -5.240270
18 45 -6.761380
18 46 -6.784885
18 47 -6.761380
18 48 -5.186405
18 49 -6.242665
18 50 -5.186405
18 51 -9.854095
18 52 -6.714485
18 53 -5.240270
18 54 -7.675750
18 55 -6.528410
18 56 -5.352460
18 57 -5.186405
18 58 -7.716880
18 59 -6.528410
18 60 -5.352460
18 61 -6.761380
18 62 -5.375965
18 63 -8.482275
18 64 -6.784885
18 65 -6.242665
18 66 -5.186405
18 67 -5.186405
18 68 -5.240270
18 69 -11.768680
18 70 -6.784885
18 71 -6.337230
18 72 -5.352460
18 73 -5.987825
18 74 -6.761380
18 75 -6.118400
18 76 -6.761380
18 77 -6.582275
18 78 -6.528410
18 79 -5.186405
19 19 -36.501152
19 20 -8.482275
19 21 -6.528410
19 22 -7.256705
19 23 -8.249305
19 24 -6.750825
19 25 -7.859100
19 26 -7.256705
19 27 -7.256705
19 28 -6.528410
19 29 -7.621885
19 30 -6.660620
19 31 -8.092830
19 32 -5.914700
19 33 -6.815245
19 34 -8.157250
19 35 -6.660620
19 36 -7.621885
19 37 -8.482275
19 38 -6.528410
19 39 -7.256705
19 40 -9.210570
19 41 -6.683150
19 42 -6.528410
19 43 -9.333315
19 44 -8.002625
19 45 -8.704690
19 46 -6.660620
19 47 -8.482275
19 48 -6.528410
19 49 -7.621885
19 50 -8.092830
19 51 -6.528410
19 52 -13.658125
19 53 -9.210570
19 54 -10.046695
19 55 -8.482275
19 56 -10.294580
19 57 -5.914700
19 58 -8.092830
19 59 -11.768681
19 60 -12.492730
19 61 -7.256705
19 62 -6.750825
19 63 -11.388700
19 64 -8.002625
19 65 -8.092830
19 66 -8.002625
19 67 -5.186405
19 68 -7.256705
19 69 -6.750825
19 70 -8.482275
19 71 -5.914700
19 72 -8.482275
19 73 -10.438105
19 74 -8.704690
19 75 -7.256705
19 76 -8.092830
19 77 -5.093260
19 78 -8.092830
19 79 -8.092830
20 20 -34.639664
20 21 -6.528410
20 22 -7.388915
20 23 -6.907300
20 24 -7.912205
20 25 -7.489675
20 26 -6.660620
20 27 -8.002625
20 28 -7.489675
20 29 -6.660620
20 30 -6.660620
20 31 -8.092830
20 32 -8.350180
20 33 -6.208605
20 34 -5.914700
20 35 -7.489675
20 36 -6.750825
20 37 -6.907300
20 38 -6.528410
20 39 -6.528410
20 40 -7.388915
20 41 -6.660620
20 42 -7.489675
20 43 -8.963889
20 44 -8.963889
20 45 -6.750825
20 46 -7.489675
20 47 -6.907300
20 48 -8.350180
20 49 -6.660620
20 50 -11.162040
20 51 -6.528410
20 52 -8.963889
20 53 -7.388915
20 54 -8.092830
20 55 -8.002625
20 56 -7.388915
20 57 -5.914700
20 58 -7.388915
20 59 -13.826904
20 60 -11.162040
20 61 -8.350180
20 62 -6.750825
20 63 -10.046695
20 64 -8.002625
20 65 -8.092830
20 66 -8.963889
20 67 -6.208605
20 68 -6.750825
20 69 -6.750825
20 70 -8.482275
20 71 -7.298496
20 72 -8.482275
20 73 -8.002625
20 74 -6.750825
20 75 -5.914700
20 76 -8.092830
20 77 -6.208605
20 78 -10.046695
20 79 -8.092830
21 21 -37.809525
21 22 -6.680640
21 23 -6.680640
21 24 -5.372480
21 25 -7.870415
21 26 -6.528410
21 27 -8.266715
21 28 -7.870415
21 29 -8.022645
21 30 -6.680640
